assault_incid_c,unintent_incid_c,suicide_incid_c,undeter_incid_c,legal_incid_c,combined_incid_c,zipcode,year,weekofyr,assault_tot,unintent_tot,suicide_tot,undeter_tot,legal_tot,combined_tot,assault_incid,unintent_incid,suicide_incid,undeter_incid,legal_incid,combined_incid,_chk,zippop_tag
0,0,0,0,0,0,55405,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55405,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55405,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55406,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55406,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55406,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55406,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,2.9794714418,0,0,0,2.9794714418,55406,2020,41,0,1,0,0,0,1,0,0.0000297947,0,0,0,0.0000297947,,0
0,0,0,0,0,0,55407,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55407,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55407,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,2.4402147389,0,0,0,2.4402147389,55407,2019,41,0,1,0,0,0,1,0,0.0000244021,0,0,0,0.0000244021,,0
2.4402147389,0,0,0,0,2.4402147389,55407,2020,41,1,0,0,0,0,1,0.0000244021,0,0,0,0,0.0000244021,,0
0,0,0,0,0,0,55408,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55408,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55408,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55408,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,3.1514922316,0,3.1514922316,55408,2020,41,0,0,0,1,0,1,0,0,0,0.0000315149,0,0.0000315149,,0
0,17.092556192,0,0,0,17.092556192,55409,2016,41,0,2,0,0,0,2,0,0.0001709256,0,0,0,0.0001709256,,0
0,0,0,0,0,0,55409,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55409,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55409,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55409,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55410,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55410,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55410,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55410,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55410,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,3.2570107156,0,0,0,3.2570107156,55411,2016,41,0,1,0,0,0,1,0,0.0000325701,0,0,0,0.0000325701,,0
0,6.4689329495,0,0,0,6.4689329495,55411,2017,41,0,2,0,0,0,2,0,0.0000646893,0,0,0,0.0000646893,,0
3.1397174254,6.2794348509,0,0,0,9.4191522763,55411,2018,41,1,2,0,0,0,3,0.0000313972,0.0000627943,0,0,0,0.0000941915,,0
6.4137510823,3.2068755412,0,0,0,9.6206266235,55411,2019,41,2,1,0,0,0,3,0.0000641375,0.0000320688,0,0,0,0.0000962063,,0
3.2068755412,9.6206266235,0,0,0,12.827502165,55411,2020,41,1,3,0,0,0,4,0.0000320688,0.0000962063,0,0,0,0.000128275,,0
0,9.0077917399,0,0,0,9.0077917399,55412,2016,41,0,2,0,0,0,2,0,0.0000900779,0,0,0,0.0000900779,,0
0,0,0,0,0,0,55412,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
4.3103448276,0,0,0,0,4.3103448276,55412,2018,41,1,0,0,0,0,1,0.0000431034,0,0,0,0,0.0000431034,,0
4.2317295078,4.2317295078,0,0,0,8.4634590157,55412,2019,41,1,1,0,0,0,2,0.0000423173,0.0000423173,0,0,0,0.0000846346,,0
12.695188524,16.926918031,0,0,0,29.622106555,55412,2020,41,3,4,0,0,0,7,0.0001269519,0.0001692692,0,0,0,0.0002962211,,0
0,0,0,0,0,0,55413,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55413,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55413,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55413,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55413,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55414,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55414,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55414,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55414,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55414,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55415,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,23.174971031,0,0,0,23.174971031,55415,2017,41,0,1,0,0,0,1,0,0.0002317497,0,0,0,0.0002317497,,0
0,0,0,0,0,0,55415,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55415,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,20.768431983,0,0,0,20.768431983,55415,2020,41,0,1,0,0,0,1,0,0.0002076843,0,0,0,0.0002076843,,0
0,0,0,0,0,0,55416,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55416,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55416,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55416,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55416,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55417,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55417,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55417,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55417,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55417,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55418,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55418,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55418,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,3.2997855139,0,0,0,3.2997855139,55418,2019,41,0,1,0,0,0,1,0,0.0000329979,0,0,0,0.0000329979,,0
3.2997855139,0,0,0,0,3.2997855139,55418,2020,41,1,0,0,0,0,1,0.0000329979,0,0,0,0,0.0000329979,,0
0,0,0,0,0,0,55419,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55419,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55419,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55419,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55419,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55420,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55420,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55420,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55420,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55420,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55421,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
7.1877807727,0,0,0,0,7.1877807727,55421,2017,41,2,0,0,0,0,2,0.0000718778,0,0,0,0,0.0000718778,,0
0,0,0,0,0,0,55421,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55421,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55421,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55422,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55422,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55422,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55422,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
3.3515433857,0,0,0,0,3.3515433857,55422,2020,41,1,0,0,0,0,1,0.0000335154,0,0,0,0,0.0000335154,,0
0,0,0,0,0,0,55423,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
2.7567195038,0,0,0,0,2.7567195038,55423,2017,41,1,0,0,0,0,1,0.0000275672,0,0,0,0,0.0000275672,,0
0,0,0,0,0,0,55423,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55423,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55423,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55424,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55424,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55424,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55424,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55424,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55425,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55425,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55425,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
9.3135885257,0,0,0,0,9.3135885257,55425,2019,41,1,0,0,0,0,1,0.0000931359,0,0,0,0,0.0000931359,,0
0,0,0,0,0,0,55425,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55426,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55426,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55426,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,3.7966513535,0,3.7966513535,55426,2019,41,0,0,0,1,0,1,0,0,0,0.0000379665,0,0.0000379665,,0
0,0,0,0,0,0,55426,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55427,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55427,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55427,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55427,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55427,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,3.1893857243,0,0,0,3.1893857243,55428,2016,41,0,1,0,0,0,1,0,0.0000318939,0,0,0,0.0000318939,,0
0,0,0,0,0,0,55428,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55428,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
3.1925422214,0,0,0,0,3.1925422214,55428,2019,41,1,0,0,0,0,1,0.0000319254,0,0,0,0,0.0000319254,,0
0,0,0,0,0,0,55428,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55429,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55429,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
3.6235822734,0,0,0,0,3.6235822734,55429,2018,41,1,0,0,0,0,1,0.0000362358,0,0,0,0,0.0000362358,,0
0,0,0,0,0,0,55429,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,3.5843578623,0,0,0,3.5843578623,55429,2020,41,0,1,0,0,0,1,0,0.0000358436,0,0,0,0.0000358436,,0
0,0,0,0,0,0,55430,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55430,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
4.360148245,0,0,0,0,4.360148245,55430,2018,41,1,0,0,0,0,1,0.0000436015,0,0,0,0,0.0000436015,,0
0,0,0,0,0,0,55430,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,4.4353765635,0,0,0,4.4353765635,55430,2020,41,0,1,0,0,0,1,0,0.0000443538,0,0,0,0.0000443538,,0
0,0,0,0,0,0,55431,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55431,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55431,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55431,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55431,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55432,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55432,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55432,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55432,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55432,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55433,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55433,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55433,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55433,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55433,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55434,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55434,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55434,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55434,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55434,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55435,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55435,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55435,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55435,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55435,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55436,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55436,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55436,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55436,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55436,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55437,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55437,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55437,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55437,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,5.5138950154,0,0,5.5138950154,55437,2020,41,0,0,1,0,0,1,0,0,0.000055139,0,0,0.000055139,,0
0,0,0,0,0,0,55438,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55438,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55438,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55438,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55438,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55439,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55439,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55439,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55439,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55439,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55440,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55440,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55440,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,1
4.6496489515,0,0,0,0,4.6496489515,55440,2019,41,1,0,0,0,0,1,0.0000464965,0,0,0,0,0.0000464965,,1
4.6496489515,0,0,0,0,4.6496489515,55440,2020,41,1,0,0,0,0,1,0.0000464965,0,0,0,0,0.0000464965,,1
0,0,0,0,0,0,55441,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55441,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55441,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55441,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55441,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55442,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55442,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55442,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55442,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55442,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55443,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55443,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55443,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55443,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55443,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55444,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55444,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55444,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55444,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55444,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55445,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55445,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55445,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55445,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55445,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55446,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55446,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55446,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55446,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55446,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55447,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55447,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55447,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55447,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55447,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55448,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55448,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55448,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55448,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55448,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55449,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55449,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55449,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55449,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55449,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
,,,,,,55450,2016,41,0,0,0,0,0,0,,,,,,,,0
0,0,0,0,0,0,55450,2017,41,,,,,,,,,,,,,,0
0,0,0,0,0,0,55450,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55450,2019,41,,,,,,,,,,,,,,0
0,0,0,0,0,0,55450,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55454,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55454,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55454,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55454,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55454,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55455,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55455,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55455,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55455,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55455,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55458,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55458,2017,41,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55458,2018,41,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55458,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55458,2020,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55459,2016,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55459,2017,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55459,2018,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55459,2019,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55459,2020,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55460,2016,41,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55460,2017,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55460,2018,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55460,2019,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55460,2020,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55467,2016,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55467,2017,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55467,2018,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55467,2019,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55467,2020,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55470,2016,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55470,2017,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55470,2018,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55470,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55470,2020,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55472,2016,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55472,2017,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55472,2018,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55472,2019,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55472,2020,41,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55473,2016,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55473,2017,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55473,2018,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55473,2019,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55473,2020,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55474,2016,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55474,2017,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55474,2018,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55474,2019,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55474,2020,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55478,2016,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55478,2017,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55478,2018,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55478,2019,41,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55478,2020,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55479,2016,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55479,2017,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55479,2018,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55479,2019,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55479,2020,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55480,2016,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55480,2017,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55480,2018,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55480,2019,41,,,,,,,,,,,,,,1
0,0,0,0,0,0,55480,2020,41,,,,,,,,,,,,,,1
